14108073 17399 1.073620
14108075 17399 1.073887
14108077 17399 1.074031
14108078 17399 1.074222
14108079 17399 1.074279
14108080 17399 1.074452
14108081 17399 1.074471
14108082 17399 1.074568
14108083 17399 1.074687
14108084 17399 1.074791
14108085 17399 1.074856
14108086 17399 1.074820
14108091 17399 1.075007
14108092 17399 1.075010
14108095 17399 1.074788
14108096 17399 1.074704
14108097 17399 1.074738
14109082 17405 0.943170
14110003 17406 0.925037
14110004 17406 0.924924
14110005 17406 0.924935
14110007 17406 0.924966
14110009 17406 0.924875
14110012 17406 0.924893
14110013 17406 0.924791
14110014 17406 0.924990
14110018 17406 0.925185
14110019 17406 0.925249
14110020 17406 0.925244
14110021 17406 0.925286
14110022 17406 0.925473
14110023 17406 0.925593
14110024 17406 0.925451
14110025 17406 0.925568
14110026 17406 0.925571
14110027 17406 0.925731
14110041 17407 1.065237
14110044 17407 1.065020
14110045 17407 1.064934
14110046 17407 1.064573
14110047 17407 1.064492
14110048 17407 1.064569
14110050 17407 1.064633
14110051 17407 1.064951
14110053 17407 1.065154
14110054 17407 1.065223
14110055 17407 1.065228
14110056 17407 1.065306
14110057 17407 1.065328
14110058 17407 1.065385
14110059 17407 1.065457
14110060 17407 1.065482
14110061 17407 1.065440
14110062 17407 1.065497
14110064 17407 1.065529
14110065 17407 1.065447
14111035 17409 0.979298
14111037 17409 0.962174
14111038 17409 0.953987
14111046 17410 0.992084
14111068 17410 0.982444
14112024 17414 1.043550
14112025 17414 1.043755
14112032 17414 1.044409
14112033 17414 1.044444
14113001 17415 1.033895
14113035 17416 0.960474
14113038 17416 0.959056
14113039 17416 0.959042
14115063 17426 1.035175
14115064 17426 1.035049
14115065 17426 1.034928
14115066 17426 1.034926
14115067 17426 1.034895
14115068 17426 1.034881
14115069 17426 1.034896
14115070 17426 1.034973
14115071 17426 1.035025
14115072 17426 1.034994
14115074 17426 1.035018
14115075 17426 1.035032
14116001 17426 1.035127
14116002 17426 1.035140
14116014 17427 0.964328
14116015 17427 0.963975
14116016 17427 0.963334
14116017 17427 0.963065
14116019 17427 0.962935
14116020 17427 0.962727
14116021 17427 0.962429
14116025 17427 0.962189
14116026 17427 0.962071
14116027 17427 0.961785
14116044 17429 0.970338
14116046 17429 0.970325
14116047 17429 0.970466
14116048 17429 0.970634
14116050 17429 0.971254
14116051 17429 0.971293
14116056 17429 0.971592
14116057 17429 0.971686
14116058 17429 0.971706
14117002 17429 0.971797
14117004 17429 0.971803
14117012 17430 1.032648
14117013 17430 1.033895
14117014 17430 1.034294
14117015 17430 1.034549
14117016 17430 1.034805
14117019 17430 1.035697
14117020 17430 1.037292
14117021 17430 1.039335
14117022 17430 1.040165
14117023 17430 1.042486
14117024 17430 1.044548
14117025 17430 1.046291
14117026 17430 1.046896
14117027 17430 1.047058
14117028 17430 1.047409
14117044 17431 1.042538
14117046 17431 1.042464
14117047 17431 1.042359
14117053 17431 1.042011
14117054 17431 1.041852
14117055 17431 1.041710
14117056 17431 1.041642
14117058 17431 1.041514
14117059 17431 1.041417
14117060 17431 1.041312
14117061 17431 1.041299
14117062 17431 1.041251
14117063 17431 1.041271
14117064 17431 1.041334
14117065 17431 1.041293
14117069 17431 1.041460
14118013 17433 0.963919
14118014 17433 0.962968
14118015 17433 0.962152
14118016 17433 0.961790
14118017 17433 0.961558
14118018 17433 0.961456
14118019 17433 0.961387
14118020 17433 0.961313
14118021 17433 0.961175
14118022 17433 0.961134
14118023 17433 0.961077
14118024 17433 0.961025
14118026 17433 0.960328
14118028 17433 0.960144
14118029 17433 0.960106
14118030 17433 0.960039
14118032 17433 0.960120
14118033 17433 0.960118
14118034 17433 0.960109
14118035 17433 0.960168
14118048 17434 0.961255
14118049 17434 0.960707
14118051 17434 0.959904
14118052 17434 0.959636
14118053 17434 0.959539
14118055 17434 0.959487
14118056 17434 0.959279
14118057 17434 0.959303
14118059 17434 0.959135
14118060 17434 0.959082
14118061 17434 0.959069
14118063 17434 0.958991
14118064 17434 0.958991
14119006 17436 1.018713
14119007 17436 1.017891
14119008 17436 1.017125
14119009 17436 1.016081
14119010 17436 1.015145
14119011 17436 1.014699
14119014 17436 1.014012
14119017 17436 1.013794
14119018 17436 1.013535
