18603	100	1422961593	1422961954	67.66	6.28	-1.07	0.48	0.0	0.0	-0.5	0.31
18604	100	1422963987	1422965269	55.59	3.84	-1.07	0.48	0.0	0.0	-0.5	0.31
18611	100	1423043331	1423043820	71.31	10.42	-1.07	0.48	0.0	0.0	-0.5	0.31
18641	100	1423327706	1423337141	70.26	2.98	-1.07	0.48	68.34	2.41	-0.5	0.31
18644	100	1423353507	1423366485	69.61	4.39	-4.31	1.87	73.12	4.16	1.51	1.76
18647	100	1423384379	1423409491	64.98	3.96	-1.16	1.0	79.35	3.47	-0.76	0.93
18658	100	1423460246	1423500144	74.76	3.06	-0.79	0.39	73.59	3.35	-0.3	0.4
18660	100	1423536124	1423538705	71.98	4.2	-1.07	0.48	68.93	4.15	-0.5	0.31
18661	100	1423543115	1423584755	62.08	2.0	-0.82	0.3	69.61	2.82	-0.27	0.27
18662	100	1423589692	1423608955	67.69	2.22	-0.52	0.6	74.79	2.67	-1.4	0.89
18663	100	1423613907	1423637523	73.27	2.48	0.11	0.53	66.14	2.84	-0.63	0.5
